,right,cam,rate
114,1,0,0.7131782945736435
115,1,22,0.7131782945736435
116,1,0,0.7131782945736435
117,1,0,0.7131782945736435
118,1,0,0.7131782945736435
119,1,23,0.7131782945736435
120,1,0,0.7131782945736435
121,1,0,0.7131782945736435
122,1,0,0.7131782945736435
123,1,0,0.7131782945736435
124,1,0,0.7131782945736435
125,1,0,0.7131782945736435
126,1,0,0.7131782945736435
127,1,0,0.7131782945736435
128,1,0,0.7131782945736435
129,1,0,0.7131782945736435
130,1,0,0.7131782945736435
131,1,0,0.7131782945736435
132,1,0,0.7131782945736435
133,1,0,0.7131782945736435
134,1,0,0.7131782945736435
135,1,0,0.7131782945736435
136,1,0,0.7131782945736435
137,1,0,0.7131782945736435
138,1,0,0.7131782945736435
139,1,0,0.7131782945736435
140,1,0,0.7131782945736435
141,1,0,0.7131782945736435
142,1,0,0.7131782945736435
143,1,0,0.7131782945736435
144,1,0,0.7131782945736435
145,1,0,0.7131782945736435
146,1,0,0.7131782945736435
147,1,0,0.7131782945736435
148,1,0,0.7131782945736435
149,1,0,0.7131782945736435
150,1,0,0.7131782945736435
151,1,24,0.7131782945736435
152,1,0,0.7131782945736435
153,1,0,0.7131782945736435
154,1,0,0.7131782945736435
155,1,0,0.7131782945736435
156,1,0,0.7131782945736435
157,1,0,0.7131782945736435
158,1,58,0.7131782945736435
159,1,0,0.7131782945736435
160,1,0,0.7131782945736435
161,1,0,0.7131782945736435
162,1,0,0.7131782945736435
163,1,0,0.7131782945736435
164,1,0,0.7131782945736435
165,1,0,0.7131782945736435
166,1,0,0.7131782945736435
167,1,0,0.7131782945736435
168,1,0,0.7131782945736435
169,1,0,0.7131782945736435
170,1,0,0.7131782945736435
171,1,0,0.7131782945736435
172,1,0,0.7131782945736435
173,1,0,0.7131782945736435
174,1,0,0.7131782945736435
175,1,0,0.7131782945736435
176,1,0,0.7131782945736435
177,1,0,0.7131782945736435
178,1,0,0.7131782945736435
179,1,25,0.7131782945736435
180,1,0,0.7131782945736435
181,1,0,0.7131782945736435
182,1,0,0.7131782945736435
183,1,0,0.7131782945736435
184,1,0,0.7131782945736435
185,1,0,0.7131782945736435
186,1,0,0.7131782945736435
187,1,0,0.7131782945736435
188,1,0,0.7131782945736435
189,1,0,0.7131782945736435
190,1,0,0.7131782945736435
191,1,0,0.7131782945736435
192,1,59,0.7131782945736435
193,1,0,0.7131782945736435
194,1,0,0.7131782945736435
195,1,26,0.7131782945736435
196,1,0,0.7131782945736435
197,1,0,0.7131782945736435
198,1,0,0.7131782945736435
199,1,0,0.7131782945736435
200,1,0,0.7131782945736435
201,1,0,0.7131782945736435
202,1,0,0.7131782945736435
203,1,0,0.7131782945736435
204,1,0,0.7131782945736435
205,1,0,0.7131782945736435
206,1,60,0.7131782945736435
207,1,61,0.7131782945736435
208,1,0,0.7131782945736435
209,1,0,0.7131782945736435
210,1,0,0.7131782945736435
211,1,0,0.7131782945736435
212,1,0,0.7131782945736435
213,1,0,0.7131782945736435
214,1,0,0.7131782945736435
215,1,0,0.7131782945736435
216,1,62,0.7131782945736435
217,1,0,0.7131782945736435
218,1,0,0.7131782945736435
219,1,63,0.7131782945736435
220,1,0,0.7131782945736435
221,1,0,0.7131782945736435
222,1,0,0.7131782945736435
223,1,0,0.7131782945736435
224,1,0,0.7131782945736435
225,1,0,0.7131782945736435
226,1,0,0.7131782945736435
227,1,0,0.7131782945736435
228,1,0,0.7131782945736435
229,1,0,0.7131782945736435
230,1,0,0.7131782945736435
231,1,0,0.7131782945736435
232,1,0,0.7131782945736435
233,1,0,0.7131782945736435
234,1,0,0.7131782945736435
235,1,0,0.7131782945736435
236,1,0,0.7131782945736435
237,1,0,0.7131782945736435
238,1,0,0.7131782945736435
239,1,0,0.7131782945736435
240,1,0,0.7131782945736435
241,1,0,0.7131782945736435
242,1,0,0.7131782945736435
243,1,0,0.7131782945736435
244,1,0,0.7131782945736435
245,1,0,0.7131782945736435
246,1,0,0.7131782945736435
247,0,0,0.7131782945736435
248,1,0,0.7131782945736435
249,1,27,0.7131782945736435
250,1,0,0.7131782945736435
251,1,0,0.7131782945736435
252,1,0,0.7131782945736435
253,1,0,0.7131782945736435
254,1,0,0.7131782945736435
255,1,0,0.7131782945736435
256,1,0,0.7131782945736435
257,1,0,0.7131782945736435
258,1,0,0.7131782945736435
259,1,0,0.7131782945736435
260,1,0,0.7131782945736435
261,1,0,0.7131782945736435
262,1,0,0.7131782945736435
263,1,0,0.7131782945736435
264,1,0,0.7131782945736435
265,1,0,0.7131782945736435
266,1,0,0.7131782945736435
267,1,0,0.7131782945736435
268,1,0,0.7131782945736435
269,1,0,0.7131782945736435
270,1,0,0.7131782945736435
271,1,0,0.7131782945736435
272,1,0,0.7131782945736435
273,1,0,0.7131782945736435
274,1,0,0.7131782945736435
275,1,0,0.7131782945736435
276,1,0,0.7131782945736435
277,1,0,0.7131782945736435
278,1,0,0.7131782945736435
279,1,0,0.7131782945736435
280,1,0,0.7131782945736435
281,1,0,0.7131782945736435
282,1,0,0.7131782945736435
283,1,0,0.7131782945736435
284,1,0,0.7131782945736435
285,1,0,0.7131782945736435
286,1,0,0.7131782945736435
287,1,0,0.7131782945736435
288,1,0,0.7131782945736435
289,1,28,0.7131782945736435
290,1,0,0.7131782945736435
291,1,0,0.7131782945736435
292,1,0,0.7131782945736435
293,1,0,0.7131782945736435
294,1,0,0.7131782945736435
295,1,0,0.7131782945736435
296,1,0,0.7131782945736435
297,1,0,0.7131782945736435
298,1,0,0.7131782945736435
299,1,0,0.7131782945736435
300,1,0,0.7131782945736435
301,1,0,0.7131782945736435
302,1,0,0.7131782945736435
303,1,0,0.7131782945736435
304,1,0,0.7131782945736435
305,1,0,0.7131782945736435
306,1,0,0.7131782945736435
307,1,0,0.7131782945736435
308,1,0,0.7131782945736435
309,1,0,0.7131782945736435
310,1,0,0.7131782945736435
311,1,0,0.7131782945736435
312,1,0,0.7131782945736435
313,1,0,0.7131782945736435
314,1,0,0.7131782945736435
315,1,0,0.7131782945736435
316,1,0,0.7131782945736435
317,1,0,0.7131782945736435
318,1,0,0.7131782945736435
319,1,0,0.7131782945736435
320,1,29,0.7131782945736435
321,0,0,0.7131782945736435
322,1,0,0.7131782945736435
323,1,0,0.7131782945736435
324,1,0,0.7131782945736435
325,1,0,0.7131782945736435
326,0,30,0.7131782945736435
327,1,0,0.7131782945736435
328,1,0,0.7131782945736435
329,1,0,0.7131782945736435
330,1,0,0.7131782945736435
331,1,0,0.7131782945736435
332,1,0,0.7131782945736435
333,1,0,0.7131782945736435
334,1,0,0.7131782945736435
335,1,0,0.7131782945736435
336,1,0,0.7131782945736435
337,1,0,0.7131782945736435
338,1,0,0.7131782945736435
339,1,0,0.7131782945736435
340,1,0,0.7131782945736435
341,1,0,0.7131782945736435
342,1,0,0.7131782945736435
343,1,0,0.7131782945736435
344,1,0,0.7131782945736435
345,1,0,0.7131782945736435
346,1,0,0.7131782945736435
347,1,0,0.7131782945736435
348,1,0,0.7131782945736435
349,1,0,0.7131782945736435
350,1,0,0.7131782945736435
351,1,0,0.7131782945736435
352,1,0,0.7131782945736435
353,1,0,0.7131782945736435
354,1,0,0.7131782945736435
355,1,0,0.7131782945736435
356,1,64,0.7131782945736435
357,1,0,0.7131782945736435
358,1,31,0.7131782945736435
359,0,0,0.7131782945736435
360,1,0,0.7131782945736435
361,1,0,0.7131782945736435
362,1,0,0.7131782945736435
363,1,0,0.7131782945736435
364,1,0,0.7131782945736435
365,1,0,0.7131782945736435
366,1,0,0.7131782945736435
367,1,0,0.7131782945736435
368,1,0,0.7131782945736435
369,1,0,0.7131782945736435
370,1,0,0.7131782945736435
371,1,0,0.7131782945736435
372,1,0,0.7131782945736435
373,1,0,0.7131782945736435
374,1,0,0.7131782945736435
375,1,0,0.7131782945736435
376,1,0,0.7131782945736435
377,1,0,0.7131782945736435
378,1,0,0.7131782945736435
379,1,0,0.7131782945736435
380,1,0,0.7131782945736435
381,1,0,0.7131782945736435
382,1,0,0.7131782945736435
383,1,0,0.7131782945736435
384,1,0,0.7131782945736435
385,1,0,0.7131782945736435
386,1,0,0.7131782945736435
387,1,0,0.7131782945736435
388,1,0,0.7131782945736435
389,1,0,0.7131782945736435
390,1,0,0.7131782945736435
391,1,0,0.7131782945736435
392,1,0,0.7131782945736435
393,1,0,0.7131782945736435
394,1,0,0.7131782945736435
395,1,0,0.7131782945736435
396,1,0,0.7131782945736435
397,1,0,0.7131782945736435
398,1,0,0.7131782945736435
399,1,0,0.7131782945736435
400,1,0,0.7131782945736435
401,1,0,0.7131782945736435
402,1,0,0.7131782945736435
403,1,32,0.7131782945736435
404,1,0,0.7131782945736435
405,1,0,0.7131782945736435
406,1,0,0.7131782945736435
407,1,0,0.7131782945736435
408,1,0,0.7131782945736435
409,1,0,0.7131782945736435
410,1,0,0.7131782945736435
411,1,0,0.7131782945736435
412,1,0,0.7131782945736435
413,1,0,0.7131782945736435
414,1,0,0.7131782945736435
415,1,0,0.7131782945736435
416,1,0,0.7131782945736435
417,1,0,0.7131782945736435
418,1,0,0.7131782945736435
419,1,0,0.7131782945736435
420,1,0,0.7131782945736435
421,1,0,0.7131782945736435
422,1,0,0.7131782945736435
423,1,0,0.7131782945736435
424,1,0,0.7131782945736435
425,1,0,0.7131782945736435
426,1,0,0.7131782945736435
427,1,0,0.7131782945736435
428,1,0,0.7131782945736435
429,1,0,0.7131782945736435
430,1,33,0.7131782945736435
431,1,0,0.7131782945736435
432,1,15,0.7131782945736435
433,1,0,0.7131782945736435
434,1,0,0.7131782945736435
435,1,0,0.7131782945736435
436,1,0,0.7131782945736435
437,1,0,0.7131782945736435
438,1,0,0.7131782945736435
439,1,0,0.7131782945736435
440,1,0,0.7131782945736435
441,1,0,0.7131782945736435
442,1,0,0.7131782945736435
443,1,0,0.7131782945736435
444,1,0,0.7131782945736435
445,0,0,0.7131782945736435
446,1,0,0.7131782945736435
447,1,0,0.7131782945736435
448,1,0,0.7131782945736435
449,0,0,0.7131782945736435
450,1,0,0.7131782945736435
451,1,0,0.7131782945736435
452,1,0,0.7131782945736435
453,1,0,0.7131782945736435
454,1,0,0.7131782945736435
455,1,0,0.7131782945736435
456,1,0,0.7131782945736435
457,1,0,0.7131782945736435
458,1,0,0.7131782945736435
459,1,0,0.7131782945736435
460,1,0,0.7131782945736435
461,1,0,0.7131782945736435
462,1,0,0.7131782945736435
463,1,0,0.7131782945736435
464,1,0,0.7131782945736435
465,1,0,0.7131782945736435
466,1,0,0.7131782945736435
467,1,0,0.7131782945736435
468,1,0,0.7131782945736435
469,1,0,0.7131782945736435
470,1,0,0.7131782945736435
471,1,0,0.7131782945736435
472,1,0,0.7131782945736435
473,1,0,0.7131782945736435
474,1,0,0.7131782945736435
475,1,0,0.7131782945736435
476,1,0,0.7131782945736435
477,1,0,0.7131782945736435
478,1,0,0.7131782945736435
479,1,0,0.7131782945736435
480,1,0,0.7131782945736435
481,1,0,0.7131782945736435
482,1,0,0.7131782945736435
483,1,0,0.7131782945736435
484,1,0,0.7131782945736435
485,1,34,0.7131782945736435
486,1,0,0.7131782945736435
487,1,0,0.7131782945736435
488,1,0,0.7131782945736435
489,1,0,0.7131782945736435
490,1,0,0.7131782945736435
491,1,0,0.7131782945736435
492,1,0,0.7131782945736435
493,1,0,0.7131782945736435
494,1,0,0.7131782945736435
495,1,0,0.7131782945736435
496,1,0,0.7131782945736435
497,1,0,0.7131782945736435
498,1,0,0.7131782945736435
499,1,0,0.7131782945736435
500,1,0,0.7131782945736435
501,1,0,0.7131782945736435
502,1,0,0.7131782945736435
503,1,0,0.7131782945736435
504,1,0,0.7131782945736435
505,1,0,0.7131782945736435
506,1,0,0.7131782945736435
507,1,0,0.7131782945736435
508,1,0,0.7131782945736435
509,1,0,0.7131782945736435
510,1,0,0.7131782945736435
511,1,0,0.7131782945736435
512,1,0,0.7131782945736435
513,1,0,0.7131782945736435
514,1,0,0.7131782945736435
515,1,0,0.7131782945736435
516,1,0,0.7131782945736435
517,1,0,0.7131782945736435
518,1,0,0.7131782945736435
519,1,0,0.7131782945736435
520,1,0,0.7131782945736435
521,1,0,0.7131782945736435
522,1,0,0.7131782945736435
523,1,0,0.7131782945736435
524,1,0,0.7131782945736435
525,1,0,0.7131782945736435
526,1,0,0.7131782945736435
527,1,0,0.7131782945736435
528,1,0,0.7131782945736435
529,1,0,0.7131782945736435
530,1,0,0.7131782945736435
531,1,0,0.7131782945736435
532,1,0,0.7131782945736435
533,1,0,0.7131782945736435
534,1,0,0.7131782945736435
535,1,0,0.7131782945736435
536,1,0,0.7131782945736435
537,1,0,0.7131782945736435
538,1,0,0.7131782945736435
539,1,0,0.7131782945736435
540,1,0,0.7131782945736435
541,1,0,0.7131782945736435
542,1,65,0.7131782945736435
543,1,0,0.7131782945736435
544,1,0,0.7131782945736435
545,1,0,0.7131782945736435
546,1,0,0.7131782945736435
547,1,0,0.7131782945736435
548,1,0,0.7131782945736435
549,1,0,0.7131782945736435
550,1,0,0.7131782945736435
551,1,0,0.7131782945736435
552,1,0,0.7131782945736435
553,1,0,0.7131782945736435
554,1,0,0.7131782945736435
555,1,0,0.7131782945736435
556,1,0,0.7131782945736435
557,1,0,0.7131782945736435
558,1,0,0.7131782945736435
559,1,0,0.7131782945736435
560,1,0,0.7131782945736435
561,1,0,0.7131782945736435
562,1,0,0.7131782945736435
563,1,0,0.7131782945736435
564,1,0,0.7131782945736435
565,1,0,0.7131782945736435
566,1,0,0.7131782945736435
567,1,0,0.7131782945736435
568,1,0,0.7131782945736435
569,1,0,0.7131782945736435
570,1,0,0.7131782945736435
571,1,0,0.7131782945736435
572,1,0,0.7131782945736435
573,1,0,0.7131782945736435
574,1,0,0.7131782945736435
575,1,0,0.7131782945736435
576,1,0,0.7131782945736435
577,1,0,0.7131782945736435
578,1,0,0.7131782945736435
579,1,0,0.7131782945736435
580,1,0,0.7131782945736435
581,1,0,0.7131782945736435
582,0,0,0.7131782945736435
583,1,0,0.7131782945736435
584,1,0,0.7131782945736435
585,1,0,0.7131782945736435
586,1,0,0.7131782945736435
587,1,0,0.7131782945736435
588,1,35,0.7131782945736435
589,1,0,0.7131782945736435
590,1,0,0.7131782945736435
591,1,0,0.7131782945736435
592,1,0,0.7131782945736435
593,1,0,0.7131782945736435
594,1,0,0.7131782945736435
595,1,0,0.7131782945736435
596,1,0,0.7131782945736435
597,1,0,0.7131782945736435
598,1,0,0.7131782945736435
599,1,0,0.7131782945736435
600,1,0,0.7131782945736435
601,1,0,0.7131782945736435
602,1,0,0.7131782945736435
603,1,0,0.7131782945736435
604,1,0,0.7131782945736435
605,1,0,0.7131782945736435
606,1,0,0.7131782945736435
607,1,0,0.7131782945736435
608,1,0,0.7131782945736435
609,1,0,0.7131782945736435
610,1,0,0.7131782945736435
611,1,0,0.7131782945736435
612,1,0,0.7131782945736435
613,1,0,0.7131782945736435
614,1,0,0.7131782945736435
615,1,0,0.7131782945736435
616,1,0,0.7131782945736435
617,1,0,0.7131782945736435
618,1,0,0.7131782945736435
619,1,0,0.7131782945736435
620,1,0,0.7131782945736435
621,1,0,0.7131782945736435
622,1,0,0.7131782945736435
623,1,0,0.7131782945736435
624,1,0,0.7131782945736435
625,0,0,0.7131782945736435
626,1,0,0.7131782945736435
627,1,0,0.7131782945736435
628,1,0,0.7131782945736435
629,1,0,0.7131782945736435
630,1,0,0.7131782945736435
631,1,0,0.7131782945736435
632,1,0,0.7131782945736435
633,1,0,0.7131782945736435
634,1,0,0.7131782945736435
635,1,0,0.7131782945736435
636,1,0,0.7131782945736435
637,1,0,0.7131782945736435
638,1,66,0.7131782945736435
639,1,0,0.7131782945736435
640,1,0,0.7131782945736435
641,1,0,0.7131782945736435
642,1,0,0.7131782945736435
643,1,0,0.7131782945736435
644,1,0,0.7131782945736435
645,1,0,0.7131782945736435
646,1,0,0.7131782945736435
647,1,0,0.7131782945736435
648,1,0,0.7131782945736435
649,1,0,0.7131782945736435
650,1,0,0.7131782945736435
651,1,0,0.7131782945736435
652,1,0,0.7131782945736435
653,1,0,0.7131782945736435
654,1,0,0.7131782945736435
655,1,0,0.7131782945736435
656,1,0,0.7131782945736435
657,1,0,0.7131782945736435
658,1,0,0.7131782945736435
659,0,0,0.7131782945736435
660,1,0,0.7131782945736435
661,1,0,0.7131782945736435
662,1,0,0.7131782945736435
663,1,0,0.7131782945736435
664,1,0,0.7131782945736435
665,1,0,0.7131782945736435
666,1,0,0.7131782945736435
667,1,0,0.7131782945736435
668,1,0,0.7131782945736435
669,1,0,0.7131782945736435
670,1,0,0.7131782945736435
671,1,0,0.7131782945736435
672,1,0,0.7131782945736435
673,1,0,0.7131782945736435
674,0,0,0.7131782945736435
675,1,0,0.7131782945736435
676,1,0,0.7131782945736435
677,1,0,0.7131782945736435
678,1,0,0.7131782945736435
679,1,0,0.7131782945736435
680,1,0,0.7131782945736435
681,1,0,0.7131782945736435
682,1,0,0.7131782945736435
683,1,0,0.7131782945736435
684,0,0,0.7131782945736435
685,1,0,0.7131782945736435
686,1,0,0.7131782945736435
687,1,0,0.7131782945736435
688,1,0,0.7131782945736435
689,1,0,0.7131782945736435
690,1,0,0.7131782945736435
691,1,0,0.7131782945736435
692,1,0,0.7131782945736435
693,1,0,0.7131782945736435
694,1,0,0.7131782945736435
695,1,0,0.7131782945736435
696,1,0,0.7131782945736435
697,1,0,0.7131782945736435
698,1,0,0.7131782945736435
699,1,0,0.7131782945736435
700,1,0,0.7131782945736435
701,1,0,0.7131782945736435
702,1,0,0.7131782945736435
703,1,0,0.7131782945736435
704,1,0,0.7131782945736435
705,1,0,0.7131782945736435
706,1,0,0.7131782945736435
707,1,0,0.7131782945736435
708,1,0,0.7131782945736435
709,1,0,0.7131782945736435
710,1,0,0.7131782945736435
711,1,0,0.7131782945736435
712,1,0,0.7131782945736435
713,1,0,0.7131782945736435
714,1,0,0.7131782945736435
715,1,0,0.7131782945736435
716,1,0,0.7131782945736435
717,1,0,0.7131782945736435
718,1,0,0.7131782945736435
719,1,0,0.7131782945736435
720,0,0,0.7131782945736435
721,1,0,0.7131782945736435
722,1,0,0.7131782945736435
723,1,0,0.7131782945736435
724,1,0,0.7131782945736435
725,1,0,0.7131782945736435
726,1,0,0.7131782945736435
727,1,0,0.7131782945736435
728,1,0,0.7131782945736435
729,1,0,0.7131782945736435
730,1,0,0.7131782945736435
731,1,0,0.7131782945736435
732,1,0,0.7131782945736435
733,1,0,0.7131782945736435
734,1,0,0.7131782945736435
735,1,0,0.7131782945736435
736,1,0,0.7131782945736435
737,1,0,0.7131782945736435
738,1,0,0.7131782945736435
739,1,0,0.7131782945736435
740,1,0,0.7131782945736435
741,1,0,0.7131782945736435
742,1,0,0.7131782945736435
743,1,0,0.7131782945736435
744,1,67,0.7131782945736435
745,1,0,0.7131782945736435
746,1,0,0.7131782945736435
747,1,0,0.7131782945736435
748,1,0,0.7131782945736435
749,1,0,0.7131782945736435
750,1,0,0.7131782945736435
751,1,0,0.7131782945736435
752,1,0,0.7131782945736435
753,1,0,0.7131782945736435
754,1,0,0.7131782945736435
755,1,0,0.7131782945736435
756,1,0,0.7131782945736435
757,1,0,0.7131782945736435
758,1,0,0.7131782945736435
759,1,0,0.7131782945736435
760,1,0,0.7131782945736435
761,1,0,0.7131782945736435
762,1,0,0.7131782945736435
763,1,0,0.7131782945736435
764,1,0,0.7131782945736435
765,1,0,0.7131782945736435
766,1,0,0.7131782945736435
767,1,0,0.7131782945736435
768,1,0,0.7131782945736435
769,1,0,0.7131782945736435
770,1,0,0.7131782945736435
771,1,0,0.7131782945736435
772,1,0,0.7131782945736435
773,1,0,0.7131782945736435
774,1,0,0.7131782945736435
775,1,0,0.7131782945736435
776,1,0,0.7131782945736435
777,1,0,0.7131782945736435
778,1,0,0.7131782945736435
779,1,68,0.7131782945736435
780,1,0,0.7131782945736435
781,1,0,0.7131782945736435
782,1,0,0.7131782945736435
783,1,0,0.7131782945736435
784,1,0,0.7131782945736435
785,1,0,0.7131782945736435
786,1,0,0.7131782945736435
787,1,0,0.7131782945736435
788,1,0,0.7131782945736435
789,1,0,0.7131782945736435
790,1,0,0.7131782945736435
791,1,0,0.7131782945736435
792,1,0,0.7131782945736435
793,1,0,0.7131782945736435
794,1,0,0.7131782945736435
795,1,0,0.7131782945736435
796,1,0,0.7131782945736435
797,1,0,0.7131782945736435
798,1,0,0.7131782945736435
799,1,0,0.7131782945736435
800,1,0,0.7131782945736435
801,1,0,0.7131782945736435
802,1,0,0.7131782945736435
803,1,0,0.7131782945736435
804,1,0,0.7131782945736435
805,1,0,0.7131782945736435
806,1,0,0.7131782945736435
807,1,0,0.7131782945736435
808,1,0,0.7131782945736435
809,1,0,0.7131782945736435
810,1,0,0.7131782945736435
811,1,0,0.7131782945736435
812,1,0,0.7131782945736435
813,1,0,0.7131782945736435
814,1,0,0.7131782945736435
815,1,0,0.7131782945736435
816,1,0,0.7131782945736435
817,1,0,0.7131782945736435
818,1,0,0.7131782945736435
819,1,0,0.7131782945736435
820,1,0,0.7131782945736435
821,1,0,0.7131782945736435
822,1,0,0.7131782945736435
823,1,0,0.7131782945736435
824,1,0,0.7131782945736435
825,1,0,0.7131782945736435
826,1,0,0.7131782945736435
827,1,0,0.7131782945736435
828,1,16,0.7131782945736435
829,1,0,0.7131782945736435
830,1,0,0.7131782945736435
831,1,0,0.7131782945736435
832,1,0,0.7131782945736435
833,1,0,0.7131782945736435
834,1,0,0.7131782945736435
835,1,0,0.7131782945736435
836,1,0,0.7131782945736435
837,1,0,0.7131782945736435
838,1,0,0.7131782945736435
839,1,69,0.7131782945736435
840,1,0,0.7131782945736435
841,1,0,0.7131782945736435
842,1,0,0.7131782945736435
843,1,0,0.7131782945736435
844,1,0,0.7131782945736435
845,1,0,0.7131782945736435
846,1,0,0.7131782945736435
847,1,0,0.7131782945736435
848,1,0,0.7131782945736435
849,1,0,0.7131782945736435
850,1,0,0.7131782945736435
851,1,0,0.7131782945736435
852,1,0,0.7131782945736435
853,1,0,0.7131782945736435
854,1,0,0.7131782945736435
855,1,0,0.7131782945736435
856,1,0,0.7131782945736435
857,1,0,0.7131782945736435
858,1,0,0.7131782945736435
859,1,0,0.7131782945736435
860,1,0,0.7131782945736435
861,1,0,0.7131782945736435
862,1,0,0.7131782945736435
863,1,0,0.7131782945736435
864,1,0,0.7131782945736435
865,1,0,0.7131782945736435
866,1,36,0.7131782945736435
867,1,0,0.7131782945736435
868,1,0,0.7131782945736435
869,1,0,0.7131782945736435
870,1,0,0.7131782945736435
871,1,0,0.7131782945736435
872,1,0,0.7131782945736435
873,1,0,0.7131782945736435
874,1,0,0.7131782945736435
875,1,0,0.7131782945736435
876,1,0,0.7131782945736435
877,1,0,0.7131782945736435
878,1,0,0.7131782945736435
879,1,0,0.7131782945736435
880,1,0,0.7131782945736435
881,1,0,0.7131782945736435
882,1,0,0.7131782945736435
883,1,0,0.7131782945736435
884,1,0,0.7131782945736435
885,1,0,0.7131782945736435
886,1,0,0.7131782945736435
887,1,0,0.7131782945736435
888,1,0,0.7131782945736435
889,1,0,0.7131782945736435
890,1,0,0.7131782945736435
891,1,0,0.7131782945736435
892,1,0,0.7131782945736435
893,1,0,0.7131782945736435
894,1,0,0.7131782945736435
895,1,0,0.7131782945736435
896,1,0,0.7131782945736435
897,1,0,0.7131782945736435
898,1,0,0.7131782945736435
899,1,0,0.7131782945736435
900,1,0,0.7131782945736435
901,1,0,0.7131782945736435
902,1,0,0.7131782945736435
903,1,0,0.7131782945736435
904,1,0,0.7131782945736435
905,1,0,0.7131782945736435
906,1,0,0.7131782945736435
907,1,0,0.7131782945736435
908,1,0,0.7131782945736435
909,1,0,0.7131782945736435
910,1,0,0.7131782945736435
911,1,0,0.7131782945736435
912,1,0,0.7131782945736435
913,1,0,0.7131782945736435
914,1,0,0.7131782945736435
915,1,0,0.7131782945736435
916,1,0,0.7131782945736435
917,1,0,0.7131782945736435
918,1,0,0.7131782945736435
919,1,0,0.7131782945736435
920,1,70,0.7131782945736435
921,1,0,0.7131782945736435
922,1,0,0.7131782945736435
923,1,0,0.7131782945736435
924,0,0,0.7131782945736435
925,1,0,0.7131782945736435
926,1,0,0.7131782945736435
927,1,0,0.7131782945736435
928,1,0,0.7131782945736435
929,1,0,0.7131782945736435
930,1,0,0.7131782945736435
931,1,0,0.7131782945736435
